Date,Electricity consumption(MW),Electricity production(MW),Electricity consumption player(MW),Electricity consumption Industrial Zones(MW),Electricity consumption Commercial Zones (MW),Electricity consumption Residential Zones(MW),Electricity consumption Office Zones(MW),Temperature(°C)
2025-09-02T11:21:02,186,85,18.8,53.088,4.752,106.8,3.152,14.81446
2025-09-02T11:33:07,187,85,18.656,55.216,4.768,105.776,3.264,15.15377
2025-09-02T11:45:01,186,85,18.512,55.456,4.48,105.056,3.136,15.46693
2025-09-02T11:57:04,183,85,18.464,53.936,4.48,103.536,3.184,15.76847
2025-09-02T12:09:07,184,85,18.352,55.632,4.208,102.784,3.104,16.05392
2025-09-02T12:21:04,181,85,18.288,54.24,4.4,101.28,3.056,16.32368
2025-09-02T12:33:05,184,85,18.208,58.144,4.256,100.56,3.008,16.57817
2025-09-02T12:45:00,181,85,18.096,57.232,4.096,99.6,2.896,16.81722
2025-09-02T12:57:05,180,85,18.048,57.104,3.904,98.288,2.944,17.04777
2025-09-02T13:09:02,177,85,17.952,54.512,4.24,97.648,2.96,17.26327
2025-09-02T13:21:05,177,85,17.952,55.104,3.856,97.248,2.88,17.46957
2025-09-02T13:33:00,177,85,17.824,56.4,3.92,96.512,2.928,17.66224
2025-09-02T13:45:05,174,85,17.664,53.904,3.808,96.192,2.88,17.84752
2025-09-02T13:57:03,170,85,17.664,51.488,3.68,95.296,2.864,18.02072
2025-09-02T14:09:05,174,85,17.632,55.248,3.888,94.976,2.832,18.18605
2025-09-02T14:21:02,170,85,17.552,51.84,3.744,94.896,2.768,18.34162
2025-09-02T14:33:07,169,85,17.488,52.288,3.792,93.504,2.864,18.49103
2025-09-02T14:45:02,167,85,17.312,50.368,3.664,93.024,2.8,18.62909
2025-09-02T14:57:07,165,85,17.328,49.2,3.616,92.32,2.752,18.76257
2025-09-02T15:09:04,165,85,17.072,49.488,3.76,92.464,2.752,18.88774
2025-09-02T15:21:05,162,85,16.88,47.728,3.632,91.52,2.832,19.00675
2025-09-02T15:33:03,159,85,16.912,45.152,3.52,91.568,2.72,19.11854
2025-09-02T15:45:09,160,85,16.832,45.52,3.616,91.392,2.768,19.22625
2025-09-02T15:57:00,160,85,16.976,45.568,3.6,91.408,2.736,19.32539
2025-09-02T16:09:01,157,85,16.544,43.952,3.536,91.216,2.736,19.32239
2025-09-02T16:21:03,161,85,16.832,46,3.68,92.128,2.784,18.87828
2025-09-02T16:33:03,165,85,17.488,47.648,3.728,93.68,2.752,18.40885
2025-09-02T16:45:03,166,85,17.632,47.712,3.856,94.592,2.816,17.96436
2025-09-02T16:57:02,168,85,17.824,47.888,3.936,96.08,2.88,17.54465
2025-09-02T17:09:02,171,85,17.936,49.888,4.08,97.088,2.864,17.14616
2025-09-02T17:21:00,177,85,18.128,52.992,4.224,98.896,3.024,16.77051
2025-09-02T17:33:04,176,85,18.16,50.576,4.384,100.4,2.928,16.40935
2025-09-02T17:45:02,182,85,18.352,55.152,4.208,101.888,3.04,16.07454
2025-09-02T17:57:07,182,85,18.448,53.952,4.368,103.056,3.056,15.75193
2025-09-02T18:09:03,183,85,18.496,52.992,4.688,103.856,3.184,15.44984
2025-09-02T18:21:07,187,85,18.624,56.016,4.592,105.28,3.136,15.16146
2025-09-02T18:33:07,190,85,18.64,57.712,4.576,105.936,3.184,14.89066
2025-09-02T18:45:02,190,85,18.8,55.952,4.88,107.264,3.248,14.63535
2025-09-02T18:57:05,187,85,18.768,53.184,5.056,107.6,3.328,14.39069
2025-09-02T19:09:01,189,85,18.928,52.832,5.328,109.264,3.376,14.16095
2025-09-02T19:21:02,192,85,18.976,55.568,5.184,109.264,3.248,13.94221
2025-09-02T19:33:01,192,85,19.072,54.352,5.376,110.48,3.424,13.73621
2025-09-02T19:45:06,192,85,19.12,53.968,5.2,110.784,3.36,13.53955
2025-09-02T19:57:09,191,85,19.2,52.416,5.52,111.424,3.408,13.35289
2025-09-02T20:09:04,192,85,19.328,52.672,5.328,111.824,3.344,13.17825
2025-09-02T20:21:01,192,85,19.392,52.512,5.44,112.144,3.44,13.01314
2025-09-02T20:33:00,195,85,19.392,54.56,5.408,112.944,3.36,12.8555
2025-09-02T20:45:08,195,85,19.408,53.76,5.808,113.056,3.472,12.70531
2025-09-02T20:57:16,197,85,19.424,55.712,5.84,113.072,3.424,12.56405
2025-09-02T21:09:06,197,85,19.488,55.808,5.584,113.568,3.376,12.43055
2025-09-02T21:21:04,197,85,19.52,54.448,5.664,114.16,3.472,12.30459
2025-09-02T21:33:07,195,85,19.52,52.448,5.728,113.936,3.52,12.18466
2025-09-02T21:45:03,197,85,19.632,53.248,6.096,114.672,3.488,12.07162
2025-09-02T21:57:00,199,85,19.632,55.92,6.08,114.368,3.52,11.96504
2025-09-02T22:09:03,185,72,19.536,41.376,6.08,115.312,3.6,11.86284
2025-09-02T22:21:03,184,72,19.6,40.32,6.096,115.184,3.552,11.76651
2025-09-02T22:33:00,186,72,19.584,40.976,6.192,115.744,3.6,11.67595
2025-09-02T22:45:02,184,72,19.648,40.032,6.224,115.36,3.68,11.58901
2025-09-02T22:57:05,186,72,19.68,40.544,6.384,116.192,3.584,11.50711
2025-09-02T23:09:02,187,72,19.728,41.728,6.112,116.224,3.584,11.43005
2025-09-02T23:21:05,187,72,19.76,41.344,6.576,116.624,3.488,11.3564
2025-09-02T23:33:10,186,72,19.744,40.752,6.304,116.608,3.504,11.28652
2025-09-02T23:45:04,187,72,19.68,41.648,6.288,116.432,3.584,11.22177
2025-09-02T23:57:07,190,72,19.76,43.52,6.512,116.704,3.632,11.15917
2025-09-03T00:09:01,189,72,19.776,42.816,6.56,117.056,3.536,11.10069
2025-09-03T00:21:06,188,72,19.936,41.28,6.624,116.688,3.664,11.0444
2025-09-03T00:33:01,188,72,19.824,41.344,6.496,117.2,3.648,10.9922
2025-09-03T00:45:04,189,72,19.824,42.528,6.656,116.672,3.696,10.942
2025-09-03T00:57:01,190,72,19.824,43.424,6.72,117.216,3.664,10.89482
2025-09-03T01:09:03,193,72,19.92,45.104,6.768,117.616,3.632,10.84995
2025-09-03T01:21:03,193,72,19.904,46.256,6.544,117.104,3.552,10.80765
2025-09-03T01:33:00,193,72,19.888,46.288,6.464,117.216,3.584,10.76742
2025-09-03T01:45:03,194,72,19.856,46.688,6.784,117.808,3.68,10.72925
2025-09-03T01:57:05,194,72,19.936,47.296,6.848,116.928,3.664,10.69317
2025-09-03T02:09:00,196,72,19.936,49.344,6.56,117.152,3.76,10.65936
2025-09-03T02:21:16,195,72,20.016,47.296,6.688,117.872,3.584,10.62666
2025-09-03T02:33:02,196,72,19.984,48.56,6.624,117.776,3.696,10.59616
2025-09-03T02:45:06,195,72,20.016,47.344,6.672,117.84,3.696,10.56719
2025-09-03T02:57:01,197,72,20.016,48.672,6.8,118.096,3.744,10.54009
2025-09-03T03:09:05,196,72,19.952,48.176,7.008,117.904,3.776,10.51394
2025-09-03T03:21:05,195,72,19.952,47.728,6.976,117.28,3.648,10.48931
2025-09-03T03:33:02,194,72,20.08,46.496,6.64,117.552,3.632,10.46622
2025-09-03T03:45:07,193,72,20.016,45.504,6.464,117.584,3.712,10.44394
2025-09-03T03:57:02,193,72,19.984,44.176,6.848,118.688,3.696,10.42324
2025-09-03T04:09:07,193,72,20,44.192,6.944,118.416,3.584,10.40338
2025-09-03T04:21:01,192,72,20.016,43.856,6.864,118.272,3.616,10.38481
2025-09-03T04:33:05,190,72,20.096,42.064,6.848,118.08,3.696,10.36696
2025-09-03T04:45:02,190,72,20.08,41.28,6.8,118.096,3.76,10.35029
2025-09-03T04:57:06,191,72,20.064,42.32,7.008,118.032,3.584,10.33448
2025-09-03T05:09:05,191,72,20.016,42.576,6.704,118.144,3.664,10.3194
2025-09-03T05:21:09,193,72,20,44.688,6.992,118.432,3.744,10.30514
2025-09-03T05:33:04,191,72,20.16,42.752,6.816,117.936,3.712,10.29161
2025-09-03T05:45:07,195,72,20.016,46.192,7.184,118.448,3.728,10.27899
2025-09-03T05:57:02,198,72,20.048,48.832,7.104,118.848,3.712,10.26696
2025-09-03T06:09:07,221,85,20.176,72.016,6.72,118.656,3.808,10.2554
2025-09-03T06:21:02,220,85,20.208,71.024,7.024,118.624,3.664,10.2447
2025-09-03T06:33:05,220,85,20.208,70.336,6.8,118.912,3.792,10.2343
2025-09-03T06:45:02,221,85,20.256,71.824,6.896,118.528,3.552,10.22481
2025-09-03T06:57:05,217,85,20.16,68.064,6.88,118.304,3.776,10.21539
2025-09-03T07:09:02,216,85,20.176,66.624,7.168,118.448,3.728,10.20691
2025-09-03T07:21:05,214,85,20.256,64.992,6.848,118.48,3.6,10.19852
2025-09-03T07:33:00,217,85,20.224,67.904,7.056,118.832,3.68,10.1908
2025-09-03T07:45:06,217,85,20.24,67.888,7.088,118.736,3.824,10.18346
2025-09-03T07:57:00,215,85,20.176,65.904,7.36,118.512,3.52,10.22264
2025-09-03T08:09:02,219,85,20.176,69.744,6.832,118.832,3.696,10.26609
2025-09-03T08:21:07,215,85,20.192,66.08,7.072,118.688,3.664,10.30727
2025-09-03T08:33:02,216,85,20.272,67.28,6.88,118.08,3.584,10.34614
2025-09-03T08:45:05,216,85,20.112,68.352,6.608,117.44,3.712,10.63067
2025-09-03T08:57:02,213,85,19.936,66.608,6.56,116.56,3.6,10.9539
2025-09-03T09:09:04,214,85,19.952,67.728,6.544,116.208,3.568,11.26247
2025-09-03T09:21:07,214,85,19.792,69.984,6.08,114.928,3.616,11.5551
2025-09-03T09:33:04,212,85,19.68,68.528,6.112,114.352,3.552,11.8284
2025-09-03T09:45:06,210,85,19.568,66.912,6.144,114.096,3.6,12.0903
2025-09-03T09:57:03,208,85,19.488,66.336,5.728,112.96,3.504,12.33536
2025-09-03T10:09:06,205,85,19.424,63.936,5.712,112.576,3.52,12.57062
2025-09-03T10:21:00,203,85,19.408,62.624,5.648,111.984,3.472,12.79053
2025-09-03T10:33:06,200,85,19.328,61.456,5.648,110.656,3.408,13.00183
2025-09-03T10:45:00,200,85,19.312,61.024,5.568,110.72,3.424,13.19933
2025-09-03T10:57:05,198,85,19.184,59.536,5.568,110.544,3.392,13.3879
2025-09-03T11:09:00,197,85,19.136,59.616,5.2,110.432,3.44,13.56433
2025-09-03T11:21:05,193,85,19.12,56.496,5.152,109.488,3.376,13.73388
2025-09-03T11:33:07,192,85,19.04,55.664,5.12,109.28,3.344,13.89492
2025-09-03T11:45:05,191,85,18.928,54.784,5.232,108.976,3.328,14.04451
2025-09-03T11:57:07,194,85,18.976,59.584,4.992,108.064,3.312,14.18801
2025-09-03T12:09:01,192,85,18.928,57.36,4.88,107.872,3.328,14.32241
2025-09-03T12:21:06,189,85,18.88,55.696,4.768,107.28,3.216,14.45198
2025-09-03T12:33:01,187,85,18.816,53.744,4.992,106.256,3.232,14.57213
2025-09-03T12:45:06,187,85,18.752,53.632,4.864,106.88,3.296,14.68758
2025-09-03T12:57:01,190,85,18.768,57.6,4.672,106.304,3.296,14.7959
2025-09-03T13:09:04,188,85,18.784,56.72,4.736,105.168,3.04,14.89932
2025-09-03T13:21:00,187,85,18.672,55.632,4.8,105.008,3.2,14.99652
2025-09-03T13:33:00,184,85,18.72,53.28,4.72,105.008,3.248,15.08893
2025-09-03T13:45:06,183,85,18.64,52.848,4.64,104.56,3.2,15.17703
2025-09-03T13:57:04,182,85,18.64,52.304,4.592,103.696,3.184,15.25954
2025-09-03T14:09:04,182,85,18.528,52.288,4.448,103.952,3.12,15.33788
2025-09-03T14:21:04,184,85,18.464,54.784,4.608,103.328,3.168,15.41247
2025-09-03T14:33:04,182,85,18.464,52.768,4.608,103.648,3.12,15.48307
2025-09-03T14:45:06,186,85,18.576,55.776,4.544,104.16,3.072,15.54948
2025-09-03T14:57:04,186,85,18.544,57.248,4.336,102.976,3.184,15.61226
2025-09-03T15:09:07,185,85,18.464,56.592,4.528,103.12,3.184,15.67226
2025-09-03T15:21:03,183,85,18.432,55.088,4.336,102.432,3.136,15.72874
2025-09-03T15:33:02,184,85,18.432,55.344,4.624,102.592,3.152,15.78179
2025-09-03T15:45:01,184,85,18.352,56.848,4.384,102.16,3.088,15.83247
2025-09-03T15:57:03,185,85,18.432,56.64,4.384,102.72,2.976,15.88064
2025-09-03T16:09:00,183,85,18.4,55.216,4.432,102.096,3.136,15.92589
2025-09-03T16:21:00,181,85,18.32,54.128,4.368,102.016,3.12,15.96882
2025-09-03T16:33:02,184,85,18.4,56.912,4.368,101.696,3.024,16.00955
2025-09-03T16:45:02,184,85,18.336,57.216,4.224,101.648,3.072,16.04823
2025-09-03T16:57:01,182,85,18.352,56.304,4.544,100.64,3.04,16.08459
2025-09-03T17:09:03,187,85,18.24,60.304,4.432,101.152,3.04,16.11926
2025-09-03T17:21:04,185,85,18.304,59.248,4.352,100.448,3.088,16.15219
2025-09-03T17:33:00,184,85,18.32,58.496,4.368,100.416,3.056,16.18319
2025-09-03T17:45:02,185,85,18.304,58.832,4.288,100.976,3.008,16.21238
2025-09-03T17:57:02,187,85,18.304,61.088,4.368,100.832,3.024,16.24002
2025-09-03T18:09:01,186,85,18.352,59.6,4.4,100.656,2.992,16.26645
2025-09-03T18:21:00,185,85,18.24,59.696,4.352,100.144,2.992,16.29154
2025-09-03T18:33:04,183,85,18.32,57.072,4.384,100.224,3.056,16.31485
2025-09-03T18:45:09,183,85,18.16,57.776,4.448,100.16,3.136,16.3376
2025-09-03T18:57:09,182,85,18.176,57.696,4.176,99.76,3.04,16.35841
2025-09-03T19:09:03,183,85,18.288,57.68,4.416,99.872,2.96,16.37845
2025-09-03T19:21:06,183,85,18.192,57.696,4.416,100.192,2.944,16.39726
2025-09-03T19:33:01,180,85,18.256,55.536,4.16,100.032,3.008,16.4154
2025-09-03T19:45:06,183,85,18.208,58.064,4.4,99.632,3.008,16.43221
2025-09-03T19:57:04,180,85,18.16,55.872,4.304,99.168,2.944,16.44883
2025-09-03T20:09:05,179,85,18.16,54.832,4.224,99.456,2.976,16.4634
2025-09-03T20:21:05,178,85,18.208,53.968,4.064,99.248,3.088,16.478
2025-09-03T20:33:00,177,85,18.224,52.848,4.128,99.008,3.072,16.4918
2025-09-03T20:45:02,179,85,18.192,55.52,4.176,98.88,3.072,16.50432
2025-09-03T20:57:01,179,85,18.24,54.768,4.144,99.424,2.88,16.51682
2025-09-03T21:09:02,179,85,18.16,54.336,4.08,99.424,3.152,16.52868
2025-09-03T21:21:07,178,85,18.256,53.616,4.144,99.504,2.912,16.5392
2025-09-03T21:33:01,179,85,18.208,53.968,4.352,99.44,3.04,16.5495
2025-09-03T21:45:09,177,85,18.192,52.352,4.032,99.904,3.008,16.56002
2025-09-03T21:57:07,175,85,18.192,52.064,4.032,98.416,3.008,16.56909
2025-09-03T22:09:02,160,72,18.016,36.096,4.176,99.2,2.96,16.57733
2025-09-03T22:21:07,158,72,18,34.528,4.24,98.816,2.896,16.58581
2025-09-03T22:33:04,160,72,18.032,35.984,4.352,98.672,3.04,16.59402
2025-09-03T22:45:07,162,72,18.016,37.808,4.112,99.424,2.928,16.60225
2025-09-03T22:57:02,160,72,18,36.624,4.144,98.848,2.976,16.60845
2025-09-03T23:09:07,160,72,17.984,35.792,4.16,99.52,2.928,16.61474
2025-09-03T23:21:02,161,72,18.032,36.4,4.128,99.488,2.976,16.62095
2025-09-03T23:33:07,163,72,18.176,37.424,4.304,100.112,2.992,15.99731
2025-09-03T23:45:02,169,72,18.4,40.032,4.688,103.44,3.136,15.2633
2025-09-03T23:57:04,173,72,18.688,40.384,5.008,106.256,3.248,14.55919
2025-09-04T00:09:01,179,72,18.848,43.872,5.12,108.496,3.248,13.89678
2025-09-04T00:21:04,181,72,19.104,44.128,5.232,109.904,3.344,13.26274
2025-09-04T00:33:05,185,72,19.216,45.648,5.632,111.648,3.392,12.67063
2025-09-04T00:45:01,189,72,19.472,47.76,5.984,112.544,3.344,12.1083
2025-09-04T00:57:06,191,72,19.616,47.184,6.432,114.416,3.504,11.64019
2025-09-04T01:09:00,190,72,19.664,46.656,6.24,114.352,3.504,11.63016
2025-09-04T01:21:05,190,72,19.568,47.28,6.16,114.24,3.472,11.62077
2025-09-04T01:33:00,190,72,19.648,46.496,6.368,114.608,3.52,11.61165
2025-09-04T01:45:03,190,72,19.696,46.672,6.016,114.304,3.568,11.60329
2025-09-04T01:57:05,190,72,19.584,46.496,6.272,114.16,3.52,11.59496
2025-09-04T02:09:07,189,72,19.568,46.352,6.224,114.272,3.504,11.58755
2025-09-04T02:21:07,187,72,19.648,44.048,6.224,114.336,3.488,11.58025
2025-09-04T02:33:00,187,72,19.536,44.512,6.032,114.416,3.408,11.57336
2025-09-04T02:45:04,186,72,19.632,43.616,6.176,113.664,3.504,11.56711
2025-09-04T02:57:02,191,72,19.648,47.936,6.224,114.64,3.392,11.56086
2025-09-04T03:09:02,190,72,19.712,46.32,6.368,114.832,3.488,11.55488
2025-09-04T03:21:06,190,72,19.6,46.112,6.208,115.088,3.472,11.54962
2025-09-04T03:33:08,190,72,19.648,47.024,6.224,114.4,3.504,11.5444
2025-09-04T03:45:07,190,72,19.728,46.496,6.272,114.704,3.616,11.53922
2025-09-04T03:57:03,189,72,19.696,46.064,6.112,114.368,3.488,11.53468
2025-09-04T04:09:03,190,72,19.68,46.4,6.224,114.768,3.632,11.53051
2025-09-04T04:21:06,192,72,19.712,47.968,6.368,114.432,3.52,11.52632
2025-09-04T04:33:05,191,72,19.6,47.152,6.448,114.704,3.504,11.52215
2025-09-04T04:45:03,189,72,19.712,44.88,6.272,114.72,3.504,11.51803
2025-09-04T04:57:04,188,72,19.6,44.912,6.272,114.512,3.536,11.51491
2025-09-04T05:09:06,188,72,19.632,45.072,6.336,114.032,3.456,11.51177
2025-09-04T05:21:09,188,72,19.68,44.848,6.336,114.032,3.488,11.50864
2025-09-04T05:33:05,191,72,19.648,48.288,6.288,114.112,3.408,11.50551
2025-09-04T05:45:02,190,72,19.648,47.024,6.16,114.496,3.536,11.50241
2025-09-04T05:57:05,190,72,19.616,46.16,6.272,114.592,3.664,11.49928
2025-09-04T06:09:02,215,85,19.872,70.768,6.352,114.72,3.52,11.49712
2025-09-04T06:21:05,216,85,19.808,71.936,6.064,114.8,3.504,11.49502
2025-09-04T06:33:01,215,85,19.728,70.848,6.256,114.656,3.52,11.49296
2025-09-04T06:45:07,216,85,19.792,71.776,6.4,114.8,3.568,11.48043
2025-09-04T06:57:04,212,85,19.808,68.48,6.448,114.224,3.472,11.43597
2025-09-04T07:09:07,213,85,19.856,68.592,6.352,115.024,3.504,11.3938
2025-09-04T07:21:03,212,85,19.792,68.752,6.272,114.8,3.376,11.3541
2025-09-04T07:33:04,212,85,19.856,68.048,6.464,115.088,3.504,11.31624
2025-09-04T07:45:07,213,85,19.92,68.496,6.336,115.296,3.52,11.28031
2025-09-04T07:57:02,212,85,19.936,67.472,6.112,115.344,3.392,11.24661
2025-09-04T08:09:07,211,85,19.904,66.88,6.256,114.864,3.552,11.21434
2025-09-04T08:21:02,210,85,19.872,65.152,6.304,115.168,3.616,11.44008
2025-09-04T08:33:07,210,85,19.696,67.632,6.096,113.232,3.536,12.18804
2025-09-04T08:45:02,205,85,19.392,65.792,5.44,111.424,3.392,12.88405
2025-09-04T08:57:06,205,85,19.168,67.68,5.296,109.52,3.392,13.55466
2025-09-04T09:09:04,199,85,19.008,64.288,5.216,107.68,3.232,14.18262
2025-09-04T09:21:01,195,85,18.784,62.864,4.8,105.472,3.184,14.7789
2025-09-04T09:33:04,188,85,18.624,59.2,4.544,103.264,3.056,15.34249
2025-09-04T09:45:09,183,85,18.416,55.92,4.464,101.952,3.04,15.87904
2025-09-04T09:57:03,179,85,18.304,54.32,4.336,99.488,3.088,16.38382
2025-09-04T10:09:00,180,85,18.08,57.68,4.064,97.52,2.912,16.8614
2025-09-04T10:21:06,173,85,17.856,53.376,4.016,95.808,2.88,17.31816
2025-09-04T10:33:00,173,85,17.776,54.128,4,94.96,2.784,17.74515
2025-09-04T10:45:03,168,85,17.568,51.04,3.808,92.88,2.784,18.15357
2025-09-04T10:57:00,165,85,17.392,49.872,3.664,92.208,2.768,18.53712
2025-09-04T11:09:02,163,85,17.248,48.784,3.632,90.912,2.768,18.90365
2025-09-04T11:21:07,159,85,17.056,46.336,3.6,90,2.72,19.24998
2025-09-04T11:33:01,157,85,16.304,45.696,3.536,89.36,2.704,19.57552
2025-09-04T11:45:05,155,85,15.264,45.696,3.536,88.432,2.688,19.8869
2025-09-04T11:57:00,156,85,15.248,46.864,3.472,88.288,2.688,20.17769
2025-09-04T12:09:04,154,85,15.248,45.152,3.472,88.288,2.688,20.45765
2025-09-04T12:21:06,156,85,15.248,46.576,3.472,88.272,2.688,20.72212
2025-09-04T12:33:01,155,85,15.248,45.84,3.472,88.288,2.688,20.96824
2025-09-04T12:45:06,156,85,15.248,47.232,3.472,88.288,2.688,21.20582
2025-09-04T12:57:01,158,85,15.248,48.416,3.472,88.304,2.688,21.42732
2025-09-04T13:09:06,157,85,15.248,47.808,3.472,88.304,2.672,21.64014
2025-09-04T13:21:01,158,85,15.248,49.056,3.472,88.304,2.672,21.83856
2025-09-04T13:33:05,158,85,15.248,48.864,3.472,88.304,2.672,22.02954
2025-09-04T13:45:06,157,85,15.248,47.648,3.472,88.288,2.672,22.20882
2025-09-04T13:57:02,156,85,15.248,47.12,3.472,88.288,2.672,22.33404
2025-09-04T14:09:00,156,85,15.248,46.688,3.472,88.288,2.672,21.97191
2025-09-04T14:21:03,156,85,15.248,46.704,3.472,88.272,2.672,21.62616
2025-09-04T14:33:07,156,85,15.248,46.544,3.472,88.272,2.672,21.29593
2025-09-04T14:45:04,156,85,15.248,46.752,3.472,88.256,2.672,20.8318
2025-09-04T14:57:08,156,85,15.248,47.072,3.472,88.24,2.672,20.25608
2025-09-04T15:09:05,159,85,15.584,48.912,3.488,88.624,2.672,19.71444
2025-09-04T15:21:03,162,85,16.688,49.456,3.552,89.632,2.704,19.19785
2025-09-04T15:33:03,162,85,17.008,47.84,3.664,91.088,2.736,18.71271
2025-09-04T15:45:03,165,85,17.568,49.232,3.696,92.208,2.704,18.25205
2025-09-04T15:57:05,169,85,17.616,51.232,4,94.016,2.88,17.81508
2025-09-04T16:09:00,172,85,17.776,52.512,3.936,95.296,2.928,17.40354
2025-09-04T16:21:02,172,85,18.016,50.912,4.112,96.352,2.848,17.01238
2025-09-04T16:33:00,174,85,18.08,52.784,4.096,96.88,2.864,16.64001
2025-09-04T16:45:08,177,85,18.256,51.936,4.32,99.76,2.928,16.28625
2025-09-04T16:57:05,178,85,18.304,52.016,4.272,100.432,3.024,15.95588
2025-09-04T17:09:00,178,85,18.512,51.12,4.304,101.6,3.008,15.64354
2025-09-04T17:21:05,177,85,18.592,48.624,4.512,102.704,3.088,15.34316
2025-09-04T17:33:02,178,85,18.656,49.12,4.608,102.576,3.088,15.06112
2025-09-04T17:45:05,182,85,18.752,50.8,4.768,104.88,3.088,14.79432
2025-09-04T17:57:01,184,85,18.88,51.728,4.896,105.424,3.072,14.54236
2025-09-04T18:09:04,185,85,18.912,52.864,4.88,105.968,3.184,14.30288
2025-09-04T18:21:01,186,85,18.944,52.208,5.088,107.536,3.2,14.07593
2025-09-04T18:33:04,191,85,19.024,55.408,5.328,108.48,3.184,13.86066
2025-09-04T18:45:04,189,85,19.104,53.072,5.184,108.544,3.264,13.65706
2025-09-04T18:57:05,191,85,19.168,54.192,5.344,109.104,3.312,13.46462
2025-09-04T19:09:07,191,85,19.232,54.304,5.264,109.696,3.28,13.28209
2025-09-04T19:21:05,192,85,19.232,54.064,5.44,109.984,3.36,13.10959
2025-09-04T19:33:04,189,85,19.344,51.376,5.568,110.24,3.312,12.94667
2025-09-04T19:45:06,191,85,19.424,52.144,5.664,110.816,3.248,12.79143
2025-09-04T19:57:06,194,85,19.424,54.72,5.776,111.056,3.36,12.64501
2025-09-04T20:09:01,195,85,19.52,54.56,5.856,111.664,3.424,12.50696
2025-09-04T20:21:07,192,85,19.456,52.56,5.872,111.216,3.376,12.3746
2025-09-04T20:33:04,195,85,19.536,54.368,5.984,112.048,3.424,12.25032
2025-09-04T20:45:00,193,85,19.6,51.6,5.824,112.96,3.472,12.13453
2025-09-04T20:57:07,194,85,19.68,52.144,5.952,112.832,3.456,12.02121
2025-09-04T21:09:07,194,85,19.584,52.912,5.984,112.832,3.328,11.91578
2025-09-04T21:21:02,195,85,19.648,53.376,6.016,112.96,3.456,11.81606
2025-09-04T21:33:07,195,85,19.76,52.56,5.824,113.744,3.456,11.72129
2025-09-04T21:45:03,196,85,19.776,53.76,6.192,113.568,3.472,11.63228
2025-09-04T21:57:05,197,85,19.76,54.032,6.224,114.16,3.408,11.54714
2025-09-04T22:09:03,185,72,19.696,42.4,6.096,114.208,3.568,11.46691
2025-09-04T22:21:05,189,72,19.776,45.584,6.352,114.432,3.536,11.39058
2025-09-04T22:33:00,188,72,19.664,44.384,6.304,114.976,3.552,11.31903
2025-09-04T22:45:05,185,72,19.728,40.592,6.448,114.992,3.472,11.25034
2025-09-04T22:57:00,185,72,19.776,41.12,6.416,114.608,3.552,11.18631
2025-09-04T23:09:02,187,72,19.84,42.08,6.672,115.344,3.424,11.12497
2025-09-04T23:21:02,185,72,19.696,40.32,6.384,115.184,3.456,11.06704
2025-09-04T23:33:05,186,72,19.856,41.392,6.704,115.488,3.552,11.01179
2025-09-04T23:45:07,188,72,19.84,43.328,6.4,115.456,3.552,10.95998
2025-09-04T23:57:04,187,72,19.872,41.984,6.816,115.312,3.552,10.91108
2025-09-05T00:09:07,188,72,19.872,42.48,6.608,115.776,3.504,10.86432
2025-09-05T00:21:04,187,72,19.856,42.72,6.352,115.456,3.568,10.8204
2025-09-05T00:33:06,190,72,19.936,44.768,6.16,115.872,3.568,10.77867
2025-09-05T00:45:01,189,72,19.952,43.424,6.672,115.728,3.6,10.73947
2025-09-05T00:57:06,189,72,19.872,43.952,6.56,115.344,3.536,10.70178
2025-09-05T01:09:03,191,72,19.984,44.88,6.896,116.128,3.472,10.66655
2025-09-05T01:21:06,190,72,19.92,44.4,6.672,116.016,3.424,10.63288
2025-09-05T01:33:03,190,72,20,44.304,6.864,115.92,3.616,10.60122
2025-09-05T01:45:14,188,72,19.952,42.464,6.88,116.08,3.536,10.5711
2025-09-05T01:57:03,189,72,20.048,42.944,6.896,116.272,3.632,10.54267
2025-09-05T02:09:05,186,72,19.968,39.872,6.656,116.528,3.568,10.51574
2025-09-05T02:21:03,189,72,20.064,43.52,6.832,115.776,3.52,10.49028
2025-09-05T02:33:02,189,72,19.904,43.184,6.816,115.968,3.616,10.46597
2025-09-05T02:45:00,189,72,19.984,42.896,6.704,116.08,3.488,10.44329
2025-09-05T02:57:08,193,72,20.08,46.128,7.152,117.008,3.568,10.42144
2025-09-05T03:09:01,192,72,20.064,44.816,7.12,117.008,3.568,10.4012
2025-09-05T03:21:05,189,72,20.064,42.32,6.992,116.544,3.6,10.38156
2025-09-05T03:33:05,190,72,20.032,43.12,7.088,116.704,3.536,10.36326
2025-09-05T03:45:00,189,72,20.048,42.4,6.8,116.784,3.552,10.3459
2025-09-05T03:57:04,189,72,20.048,42.72,6.912,116.032,3.6,10.3293
2025-09-05T04:09:04,188,72,20.064,41.088,7.024,116.8,3.536,10.31369
2025-09-05T04:21:02,191,72,20.112,44.08,6.736,117.248,3.648,10.29902
2025-09-05T04:33:03,190,72,20.128,43.552,7.12,116.416,3.6,10.28504
2025-09-05T04:45:07,192,72,20.032,45.968,6.736,116.48,3.68,10.27164
2025-09-05T04:57:04,192,72,20.08,45.168,6.848,116.336,3.616,10.25927
2025-09-05T05:09:04,194,72,20.016,46.688,7.072,116.88,3.504,10.24736
2025-09-05T05:21:06,193,72,20.064,45.76,6.8,116.944,3.648,10.23587
